cislo_zasedani;datum;rok;kategorie;tema;castka;vydaj;text;soubor;url
76;2025-08-25;2025;schvaluje;Správa obce a úřad;23340;10–50 tis. Kč;Nabídku společnosti Deratizace4D, s.r.o. na provedení deratizace v obci Střelice v rozsahu pokládky 389 kusů nástrah za cenu 23 340 Kč bez DPH.;RO č. 76 - zápis 20250825.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3670/RO%20%C4%8D.%2076%20-%20z%C3%A1pis%2020250825.pdf
76;2025-08-25;2025;schvaluje;Dotace a finance;108469;100–500 tis. Kč;Nabídku společnosti STIMAX International, s.r.o. na vybavení zásahové JSDH Střelice ochrannými pracovními pomůckami za celkovou cenu 108 468,83 Kč bez DPH, v rámci dotačního programu JmK.;RO č. 76 - zápis 20250825.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3670/RO%20%C4%8D.%2076%20-%20z%C3%A1pis%2020250825.pdf
76;2025-08-25;2025;schvaluje;Pozemky, majetek a bydlení;;Bez částky;Smlouvu o smlouvě budoucí se společností EG.D, s.r.o. o zřízení věcného břemene na novou kabelovou síť nízkého napětí pod názvem: Střelice, Nová, obnova NN, VN, DTS – I. etapa. Kabelové vedení bude umístěno na obecní pozemky p. č. 285/20, 353, 356/7 v k. ú. Střelice u Brna, ul. Školní. RO pověřuje starostu obce podpisem smlouvy.;RO č. 76 - zápis 20250825.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3670/RO%20%C4%8D.%2076%20-%20z%C3%A1pis%2020250825.pdf
76;2025-08-25;2025;schvaluje;Stavby, investice a územní rozvoj;138576;100–500 tis. Kč;Nabídku společnosti ZEMAKO, s.r.o., Moravany, na předláždění části chodníku na ulici Komenského za cenu 138 575,72 Kč bez DPH.;RO č. 76 - zápis 20250825.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3670/RO%20%C4%8D.%2076%20-%20z%C3%A1pis%2020250825.pdf
76;2025-08-25;2025;schvaluje;Životní prostředí a odpady;60000;50–100 tis. Kč;Návrh smlouvy se společností JRK Česká republika s.r.o., Praha o poskytování služeb prostřednictvím aplikace pro odpadové hospodářství obce Střelice. Cena za rok 60 000 Kč bez DPH (5 000 Kč bez DPH za každý započatý měsíc). RO schvaluje návrh smlouvy ke zpracování osobních údajů. RO pověřuje starostu obce podpisem smluv.;RO č. 76 - zápis 20250825.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3670/RO%20%C4%8D.%2076%20-%20z%C3%A1pis%2020250825.pdf
76;2025-08-25;2025;schvaluje;Dotace a finance;;Bez částky;Rozpočtové opatření č. 8/2025.;RO č. 76 - zápis 20250825.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3670/RO%20%C4%8D.%2076%20-%20z%C3%A1pis%2020250825.pdf
76;2025-08-25;2025;schvaluje;Školství;299243;100–500 tis. Kč;Žádost Základní umělecké školy Střelice, příspěvková organizace, o souhlas s čerpáním dotace na podporu zjednodušených projektů z Operačního programu Jan Amos Komenský výzva č. 02_24_034. Objem získané dotace bude činit maximálně 299 243 Kč, z čehož částka 19 962,16 Kč je 5% spoluúčast.;RO č. 76 - zápis 20250825.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3670/RO%20%C4%8D.%2076%20-%20z%C3%A1pis%2020250825.pdf
76;2025-08-25;2025;schvaluje;Stavby, investice a územní rozvoj;126272;100–500 tis. Kč;Nabídku společnosti PORR a.s., Praha, na zemní práce pro uložení retenčních nádrží a zhotovení vsakovacího prostoru na dešťové vody v ulici Trpín za celkovou cenu 126 271,56 Kč bez DPH.;RO č. 76 - zápis 20250825.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3670/RO%20%C4%8D.%2076%20-%20z%C3%A1pis%2020250825.pdf
76;2025-08-25;2025;schvaluje;Sociální a zdravotní oblast;;Bez částky;Smlouvu o dílo se společností VÝTAHY BRNO s.r.o., Brno na servis výtahu na zdravotním středisku, ulice Školní 680/2.;RO č. 76 - zápis 20250825.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3670/RO%20%C4%8D.%2076%20-%20z%C3%A1pis%2020250825.pdf
76;2025-08-25;2025;schvaluje;Kultura, sport a spolky;92698;50–100 tis. Kč;Nabídku společnosti Elisdesign s.r.o., IČ: 07588976 na dodání herního prvku Dětské hřiště s tobogánem, za cenu 92 698 Kč včetně dopravného a DPH, určeného v rámci Participativního rozpočtu 2025 na projekt Přírodní hřiště Skalka – II. etapa.;RO č. 76 - zápis 20250825.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3670/RO%20%C4%8D.%2076%20-%20z%C3%A1pis%2020250825.pdf
76;2025-08-25;2025;schvaluje;Pozemky, majetek a bydlení;;Bez částky;Nabídku firmy UNILES, a.s., IČ 47307706 na těžbu dřeva v předpokládaném množství 250 m3 na pozemku p. č. 2603 v k. ú. Střelice u Brna, lokalita za tunýlkem, za cenu 400 Kč/m3 bez DPH.;RO č. 76 - zápis 20250825.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3670/RO%20%C4%8D.%2076%20-%20z%C3%A1pis%2020250825.pdf
76;2025-08-25;2025;schvaluje;Školství;;Bez částky;Uzavření smlouvy s Elektroenergetickým datovým centrem, a.s., Praha 10, z důvodu sdílení vyrobené přebytečné el. energie do dalších obecních objektů (ZŠ, MŠ, ZUŠ).;RO č. 76 - zápis 20250825.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3670/RO%20%C4%8D.%2076%20-%20z%C3%A1pis%2020250825.pdf
76;2025-08-25;2025;projednala;Pozemky, majetek a bydlení;;Bez částky;Návrh smlouvy Úřadu pro zastupování státu ve věcech majetkových, Praha 2, o bezúplatném převodu vlastnického práva k pozemkům p. č. 510/1, 1060/7 v k. ú. Střelice u Brna. RO předloží zastupitelstvu obce návrh smlouvy o bezúplatném převodu vlastnického práva ke schválení.;RO č. 76 - zápis 20250825.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3670/RO%20%C4%8D.%2076%20-%20z%C3%A1pis%2020250825.pdf
76;2025-08-25;2025;projednala;Životní prostředí a odpady;2240000;nad 1 mil. Kč;Vyhodnocení veřejné zakázky „Kompostéry a nádoby na tříděné odpady pro obec Střelice“, zpracované a předložené společností Stezka, Kavřík, advokátní kancelář, s.r.o. Na základě nabídek podaných do veřejné zakázky část I na dodání 240 l nádob na papír, plast a bioodpad doporučuje zastupitelstvu obce schválit smlouvu se společností NAODPAD s.r.o., IČO 05822726 s výslednou cenou 1 383 750 Kč bez DPH. Na základě nabídek podaných do veřejné zakázky část II na dodání kompostérů doporučuje zastupitelstvu obce schválit smlouvu se společností MEVA-TEC s.r.o., IČO 62742051 s výslednou cenou 2 240 000 Kč bez DPH.;RO č. 76 - zápis 20250825.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3670/RO%20%C4%8D.%2076%20-%20z%C3%A1pis%2020250825.pdf
76;2025-08-25;2025;bere na vědomí;Pozemky, majetek a bydlení;;Bez částky;Žádost Úřadu pro zastupování státu ve věcech majetkových, Brno, o sdělení týkající se existence staveb pozemních komunikací a silničních vegetací na pozemcích p. č. 3466/14, 3466/16 v k. ú. Střelice u Brna a o informaci, zda se jedná o místní komunikace IV. třídy (resp. chodníky) a zda jsou komunikace vedeny v pasportu komunikací obce. RO pověřuje místostarostu zasláním odpovědi.;RO č. 76 - zápis 20250825.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3670/RO%20%C4%8D.%2076%20-%20z%C3%A1pis%2020250825.pdf
76;2025-08-25;2025;bere na vědomí;Pozemky, majetek a bydlení;;Bez částky;Souhlasné vyjádření Policie České republiky, pracoviště dopravního inženýrství, k připojení pozemku p. č. 1576 v k. ú. Střelice u Brna na pozemní komunikaci ulice Za Humny vydaného na základě žádosti pana V. S.;RO č. 76 - zápis 20250825.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3670/RO%20%C4%8D.%2076%20-%20z%C3%A1pis%2020250825.pdf
76;2025-08-25;2025;bere na vědomí;Doprava a sítě;;Bez částky;Vyrozumění Správy železnic, státní organizace, Praha, o závěrečné kontrolní prohlídce na stavbě Elektrizace trati vč. PEÚ Brno – Zastávka u Brna, 2. etapa, konané dne 4. 9. 2025.;RO č. 76 - zápis 20250825.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3670/RO%20%C4%8D.%2076%20-%20z%C3%A1pis%2020250825.pdf
76;2025-08-25;2025;bere na vědomí;Doprava a sítě;649000;0,5–1 mil. Kč;Nabídku společnosti Top Drive Club / EV One Reborn s.r.o. na nákup elektrovozidla (dodávky) za cenu 499 000 Kč včetně DPH. Verze BYD ETP 3, Charging za 649 000 Kč včetně DPH. Cena zahrnuje i dodání nabíjecí stanice.;RO č. 76 - zápis 20250825.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3670/RO%20%C4%8D.%2076%20-%20z%C3%A1pis%2020250825.pdf
77;2025-09-17;2025;schvaluje;Pozemky, majetek a bydlení;;Bez částky;Žádost paní L. S. o pronájem obecního pozemku p. č. 2632 v k. ú. Střelice u Brna, u křižovatky StřeliceRadostice-Tetčice a pověřuje starostu zveřejněním záměru na úřední desce.;RO č. 77 - zápis 20250917.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3718/RO%20%C4%8D.%2077%20-%20z%C3%A1pis%2020250917.pdf
77;2025-09-17;2025;schvaluje;Doprava a sítě;328300;100–500 tis. Kč;Příspěvek na financování systému IDS JMK na rok 2026 v celkové výši 328 300 Kč.;RO č. 77 - zápis 20250917.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3718/RO%20%C4%8D.%2077%20-%20z%C3%A1pis%2020250917.pdf
77;2025-09-17;2025;schvaluje;Kultura, sport a spolky;;Bez částky;Návrh projektové dokumentace připravené Projekční kanceláří PDEP s.r.o., Brno, na akci „Střelice, propojení obecních budov NN, ul. Školní“.;RO č. 77 - zápis 20250917.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3718/RO%20%C4%8D.%2077%20-%20z%C3%A1pis%2020250917.pdf
77;2025-09-17;2025;schvaluje;Školství;;Bez částky;Návrh ředitele ZŠ a MŠ Střelice na zapojení školy do výzvy OP JAK II – Šablony pro MŠ a ZŠ II, která je určena na podporu vzdělávání žáků a účastníků školních družin.;RO č. 77 - zápis 20250917.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3718/RO%20%C4%8D.%2077%20-%20z%C3%A1pis%2020250917.pdf
77;2025-09-17;2025;schvaluje;Pozemky, majetek a bydlení;;Bez částky;Žádost společnosti PK Švestka s.r.o., Rosice v zastoupení pana J. Š. o souhlas se stavbou kanalizační přípojky k RD přes pozemek p. č. 251/4 v k. ú. Střelice u Brna, ulice Ant. Smutného.;RO č. 77 - zápis 20250917.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3718/RO%20%C4%8D.%2077%20-%20z%C3%A1pis%2020250917.pdf
77;2025-09-17;2025;schvaluje;Pozemky, majetek a bydlení;;Bez částky;Žádost pana P. H. o souhlas s rozšířením sjezdu a s posunutím parkovacích stání na pozemku p. č. 250/4 v k. ú. Střelice u Brna, ulice Příční podle předložené dokumentace „Střelice – ul. Příční, p. č. 250/4 úprava připojení pozemku na místní komunikaci.“;RO č. 77 - zápis 20250917.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3718/RO%20%C4%8D.%2077%20-%20z%C3%A1pis%2020250917.pdf
77;2025-09-17;2025;schvaluje;Pozemky, majetek a bydlení;;Bez částky;Žádost Společenství vlastníků jednotek Nebovidská 34, a Společenství vlastníků jednotek Střelice 653, Střelice o povolení oplocení části obecního pozemku p. č. 1674/12 v k. ú. Střelice u Brna, o rozměru 2,5x8 m, za účelem vybudování sběrného místa na odpad pro obyvatele bytových domů na ulici Nebovidská 34 a Nebovidská 36.;RO č. 77 - zápis 20250917.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3718/RO%20%C4%8D.%2077%20-%20z%C3%A1pis%2020250917.pdf
77;2025-09-17;2025;schvaluje;Pozemky, majetek a bydlení;;Bez částky;Žádost Společenství vlastníků čtrnácti bytových jednotek Střelice 641, Střelice o povolení oplocení části obecního pozemku p. č. 385/1 v k. ú. Střelice u Brna, o rozměru 3x5 m, za účelem vybudování sběrného místa na odpad pro obyvatele bytového domu na ulici Ant. Smutného 641.;RO č. 77 - zápis 20250917.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3718/RO%20%C4%8D.%2077%20-%20z%C3%A1pis%2020250917.pdf
77;2025-09-17;2025;schvaluje;Stavby, investice a územní rozvoj;;Bez částky;Projektovou dokumentaci Ing. Petry Procházkové, Tvarožná, zastupující pana R. M. na novostavbu haly „Sklad zemědělských plodin a techniky, p. č. 6058/1, 6058/2, k. ú. Střelice“, lokalita Mastné hory.;RO č. 77 - zápis 20250917.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3718/RO%20%C4%8D.%2077%20-%20z%C3%A1pis%2020250917.pdf
77;2025-09-17;2025;schvaluje;Pozemky, majetek a bydlení;;Bez částky;Žádost T. Š. na ukončení nájmu obecního pozemku p. č. 2632 v k. ú. Střelice u Brna, za křižovatkou na Radostice.;RO č. 77 - zápis 20250917.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3718/RO%20%C4%8D.%2077%20-%20z%C3%A1pis%2020250917.pdf
77;2025-09-17;2025;schvaluje;Dotace a finance;42000;10–50 tis. Kč;Nabídku projekční kanceláře Acuático s.r.o., Studenec 75, pošta Koněšín na zhotovení prováděcí dokumentace včetně výkazu výměr a rozpočtu na úpravu příkopu pro odtok dešťových vod v lokalitě konec ulice Jar. Svobody a křižovatky pod Čeprem, za celkovou cenu 42 000 Kč bez DPH.;RO č. 77 - zápis 20250917.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3718/RO%20%C4%8D.%2077%20-%20z%C3%A1pis%2020250917.pdf
77;2025-09-17;2025;schvaluje;Doprava a sítě;63750;50–100 tis. Kč;Nabídku firmy VÝTAHY BRNO s.r.o., Brno na opravu kabinových dveří výtahu a nahrazení novým elektronickým řízením s plynulou regulací pohybu dveří v budově OÚ Střelice za celkovou cena 63 750 Kč bez DPH.;RO č. 77 - zápis 20250917.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3718/RO%20%C4%8D.%2077%20-%20z%C3%A1pis%2020250917.pdf
77;2025-09-17;2025;schvaluje;Stavby, investice a územní rozvoj;124790;100–500 tis. Kč;Nabídku firmy TOVOPTERM s.r.o., Střelice, na výměnu a montáž ohřívače vody o objemu 750 l v budově DPS za cenu 124 789,57 Kč bez DPH, za účelem účelného využití el. energie získané provozem FVE na budově.;RO č. 77 - zápis 20250917.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3718/RO%20%C4%8D.%2077%20-%20z%C3%A1pis%2020250917.pdf
77;2025-09-17;2025;schvaluje;Správa obce a úřad;;Bez částky;Program jednání Zastupitelstva obce Střelice č. 22 připravovaného na 25. 9. 2025.;RO č. 77 - zápis 20250917.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3718/RO%20%C4%8D.%2077%20-%20z%C3%A1pis%2020250917.pdf
77;2025-09-17;2025;schvaluje;Životní prostředí a odpady;;Bez částky;Zadávací dokumentaci a vypsání Veřejné zakázky na nákup komunálního kontejnerového elektromobilu prostřednictvím Energetické agentury Vysočina, IČ 70938334, která byla vybraná radou obce č. 74 dne 30. 7. 2025 pro podání žádosti o dotaci a administrativu VZ.;RO č. 77 - zápis 20250917.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3718/RO%20%C4%8D.%2077%20-%20z%C3%A1pis%2020250917.pdf
77;2025-09-17;2025;schvaluje;Stavby, investice a územní rozvoj;;Bez částky;Přípravu projektové dokumentace a realizaci přípravy hrobových míst na místním hřbitově.;RO č. 77 - zápis 20250917.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3718/RO%20%C4%8D.%2077%20-%20z%C3%A1pis%2020250917.pdf
77;2025-09-17;2025;schvaluje;Sociální a zdravotní oblast;;Bez částky;Návrh smlouvy o nájmu prostor sloužící k podnikání s MUDr. Irmou Jeřábkovou, ordinace na zdravotním středisku Střelice o výměře 125 m2. Nájemné činí 20 000 Kč/měsíc.;RO č. 77 - zápis 20250917.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3718/RO%20%C4%8D.%2077%20-%20z%C3%A1pis%2020250917.pdf
77;2025-09-17;2025;schvaluje;Stavby, investice a územní rozvoj;144000;100–500 tis. Kč;Nabídku společnosti JD-dotace s.r.o., IČ 05769302 na podání žádosti o dotaci na zadržování vody v krajině na ukončenou stavební akci rekonstrukce ul. Školní – rekonstrukce a výstavba zpevněných ploch s propustným povrchem (parkovací stání) + zelené plochy za celkovou cenu 144 000 Kč bez DPH.;RO č. 77 - zápis 20250917.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3718/RO%20%C4%8D.%2077%20-%20z%C3%A1pis%2020250917.pdf
77;2025-09-17;2025;schvaluje;Pozemky, majetek a bydlení;;Bez částky;Žádost manželů D. a A. L. o souhlas se zhotovením sjezdu z pozemku p. č. 6826 na obecní komunikaci p. č. 5549/1, k. ú. Střelice u Brna, ulice K Myslivně.;RO č. 77 - zápis 20250917.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3718/RO%20%C4%8D.%2077%20-%20z%C3%A1pis%2020250917.pdf
77;2025-09-17;2025;schvaluje;Ostatní;;Bez částky;Převod 20 milionů Kč z běžného účtu obce na termínovaný vklad u Komerční banky.;RO č. 77 - zápis 20250917.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3718/RO%20%C4%8D.%2077%20-%20z%C3%A1pis%2020250917.pdf
77;2025-09-17;2025;projednala;Pozemky, majetek a bydlení;93506;50–100 tis. Kč;Smlouvu o převodu vlastnického práva mezi obcí Střelice a společností VPV CORP s.r.o., Střelice, nájemcem Restaurace U Nádraží, na montáž a zapojení krbových kamen za cenu 93 506 Kč bez DPH a výrobu a montáž opláštění krbové vložky za 51 183 Kč bez DPH. RO doporučí zastupitelstvu obce smlouvu schválit.;RO č. 77 - zápis 20250917.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3718/RO%20%C4%8D.%2077%20-%20z%C3%A1pis%2020250917.pdf
77;2025-09-17;2025;projednala;Doprava a sítě;;Bez částky;Smlouvu o spolupráci a financování projektu Cyklostezka Střelice – Troubsko, jejímž účelem je spolupráce a financování výše uvedeného projektu mezi obcemi Střelice, Troubsko a Dobrovolným svazkem Šlapanicko. RO doporučí zastupitelstvu obce schválení smlouvy.;RO č. 77 - zápis 20250917.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3718/RO%20%C4%8D.%2077%20-%20z%C3%A1pis%2020250917.pdf
77;2025-09-17;2025;projednala;Stavby, investice a územní rozvoj;473055;100–500 tis. Kč;Nabídky na úpravu příkopy pro odtok dešťových vod a výměnu navýšené dimenze potrubí propustku pod komunikací v lokalitě konec ul. Jar. Svobody a křižovatky pod Čeprem doporučuje zastupitelstvu obce schválit nabídku firmy Dušan Hort, IČ: 41549015, za celkovou cenu 473 055,16 Kč bez DPH.;RO č. 77 - zápis 20250917.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3718/RO%20%C4%8D.%2077%20-%20z%C3%A1pis%2020250917.pdf
77;2025-09-17;2025;projednala;Správa obce a úřad;;Bez částky;Stížnosti občanů z ulice Tetčické na hluk dieselových motorů lokomotiv z areálu firmy LOKO TRANS s.r.o. se zástupci společnosti. Obci bylo přislíbeno časové omezení hluku a že opravy lokomotiv nebudou prováděny o sobotách a nedělích.;RO č. 77 - zápis 20250917.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3718/RO%20%C4%8D.%2077%20-%20z%C3%A1pis%2020250917.pdf
77;2025-09-17;2025;bere na vědomí;Životní prostředí a odpady;;Bez částky;Oznámení MěÚ Šlapanice, odboru životního prostředí o zahájení vodoprávního řízení a o schválení plánu opatření pro případ havárie (havarijní plán) pro středisko živočišné výroby Střelice.;RO č. 77 - zápis 20250917.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3718/RO%20%C4%8D.%2077%20-%20z%C3%A1pis%2020250917.pdf
77;2025-09-17;2025;bere na vědomí;Pozemky, majetek a bydlení;;Bez částky;Souhlasné jednotné environmentální stanovisko zaslané MěÚ Šlapanice, odborem životního prostředí, Brno, týkající se vynětí ze zemědělského půdního fondu částí pozemků p. č. 6120/1, 6118/1, 6116/3, 6120/3 v k. ú. Střelice u Brna, lokalita Mastné hory, v celkovém rozsahu 4810 m2, nezbytného pro novostavbu skladovací haly společnosti iLH s.r.o.;RO č. 77 - zápis 20250917.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3718/RO%20%C4%8D.%2077%20-%20z%C3%A1pis%2020250917.pdf
77;2025-09-17;2025;bere na vědomí;Pozemky, majetek a bydlení;;Bez částky;Oznámení MěÚ Šlapanice, odboru životního prostředí o zahájení řízení s pane Ondřejem Pátkem, IČ 11879416 v zastoupení pana M. D. a paní L. O. ve věci vydání souhlasu s realizací průzkumného hydrogeologického vrtu na pozemku p. č. 7587 v k. ú. Střelice u Brna, ulice Vyhlídková.;RO č. 77 - zápis 20250917.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3718/RO%20%C4%8D.%2077%20-%20z%C3%A1pis%2020250917.pdf
77;2025-09-17;2025;bere na vědomí;Stavby, investice a územní rozvoj;;Bez částky;Souhlasné vyjádření Policie České republiky, Dopravního inspektorátu, pracoviště dopravního inženýrství, týkajícího se připojení pozemku 3432/1 k místní komunikaci v ulici Za Humny, podle projektové dokumentace „Skladový a kompletační areál Střelice – hala III“.;RO č. 77 - zápis 20250917.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3718/RO%20%C4%8D.%2077%20-%20z%C3%A1pis%2020250917.pdf
77;2025-09-17;2025;neschvaluje;Pozemky, majetek a bydlení;;Bez částky;Žádost P. B. o pronájem části pozemku p. č. 385/1 v k. ú. Střelice u Brna, za účelem využití jako parkovací stání za bytovým domem Ant. Smutného 641/83 z důvodu, že na uvedené místo je uzavřena platná smlouva o pronájmu do 31. 12. 2026.;RO č. 77 - zápis 20250917.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3718/RO%20%C4%8D.%2077%20-%20z%C3%A1pis%2020250917.pdf
77;2025-09-17;2025;neschvaluje;Pozemky, majetek a bydlení;;Bez částky;Žádost O. P. o pronájem části pozemku p. č. 385/1 v k. ú. Střelice u Brna, za účelem využití jako parkovací stání za bytovým domem Ant. Smutného 641/83 z důvodu, že na uvedené místo je uzavřena platná smlouva o pronájmu do 31. 12. 2026.;RO č. 77 - zápis 20250917.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3718/RO%20%C4%8D.%2077%20-%20z%C3%A1pis%2020250917.pdf
78;2025-09-29;2025;schvaluje;Doprava a sítě;;Bez částky;Žádost Společnosti ZASTŘEL Subterra a.s., Praha, o závazné stanovisko k užívání stavby „Elektrizace trati vč. PEÚ Brno – Zastávka u Brna, 2. etapa“.;RO č. 78 - zápis 20250929.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3757/RO%20%C4%8D.%2078%20-%20z%C3%A1pis%2020250929.pdf
78;2025-09-29;2025;schvaluje;Doprava a sítě;;Bez částky;Žádost Společnosti ZASTŘEL Subterra a.s., Praha, o schválení změny stavby týkající stavebního záměru „Elektrizace trati vč. PEÚ Brno – Zastávka u Brna, 2. etapa“.;RO č. 78 - zápis 20250929.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3757/RO%20%C4%8D.%2078%20-%20z%C3%A1pis%2020250929.pdf
78;2025-09-29;2025;schvaluje;Školství;;Bez částky;Uzavření nájemní smlouvy mezi Základní školou a Mateřskou školou Střelice, okres Brno-venkov, příspěvkovou organizací a společností Vantage Towers s.r.o., IČ 09056009, na umístění vysílače na střeše budovy základní školy. Cena za pronájem části nemovitosti bude činit 68 500 Kč/rok a bude příjmem pro ZŠ a MŠ Střelice. Obec Střelice je účastníkem smlouvy jako zřizovatel. RO pověřuje starostu obce a ředitele ZŠ a MŠ Střelice podpisem smlouvy.;RO č. 78 - zápis 20250929.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3757/RO%20%C4%8D.%2078%20-%20z%C3%A1pis%2020250929.pdf
78;2025-09-29;2025;schvaluje;Doprava a sítě;116316;100–500 tis. Kč;Nabídku restaurátora Mgr. René Vlasák, akad. mal., IČ 47386568, za opravu sochy Krista za cenu 116 316 Kč bez DPH. Částka bude uhrazena z pojištění společnosti, která při dopravní nehodě na obecním hřbitově památný kříž poškodila.;RO č. 78 - zápis 20250929.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3757/RO%20%C4%8D.%2078%20-%20z%C3%A1pis%2020250929.pdf
78;2025-09-29;2025;schvaluje;Školství;251677;100–500 tis. Kč;Nabídku společnosti TRIPLE SOLUTION s.r.o., IČ 26943310, na realizaci nové wifi sítě v budově základní školy za cenu 251 676,60 Kč bez DPH.;RO č. 78 - zápis 20250929.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3757/RO%20%C4%8D.%2078%20-%20z%C3%A1pis%2020250929.pdf
78;2025-09-29;2025;schvaluje;Doprava a sítě;7500;do 10 tis. Kč;Dar pro pana Z. S. ve výši 7 500 Kč včetně DPH na pořízení dopravního zrcadla pro rekreační lokalitu Zabitý žleb.;RO č. 78 - zápis 20250929.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3757/RO%20%C4%8D.%2078%20-%20z%C3%A1pis%2020250929.pdf
78;2025-09-29;2025;schvaluje;Ostatní;40400;10–50 tis. Kč;Nabídku firmy PP stavmal s.r.o., IČ 04557883 na nátěr 20 kusů ocelových sloupů za cenu 40 400 Kč bez DPH.;RO č. 78 - zápis 20250929.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3757/RO%20%C4%8D.%2078%20-%20z%C3%A1pis%2020250929.pdf
78;2025-09-29;2025;schvaluje;Životní prostředí a odpady;38548;10–50 tis. Kč;Nabídku společnosti mmcité a.s., IČ 27670864 na instalaci 120 l odpadkového koše a jednoho stojanu na čtyři kola do parku před obchodním domem ve Střelicích za celkovou cenu včetně montáže 38 548 Kč bez DPH.;RO č. 78 - zápis 20250929.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3757/RO%20%C4%8D.%2078%20-%20z%C3%A1pis%2020250929.pdf
78;2025-09-29;2025;schvaluje;Dotace a finance;;Bez částky;Rozpočtové opatření č. 9/2025.;RO č. 78 - zápis 20250929.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3757/RO%20%C4%8D.%2078%20-%20z%C3%A1pis%2020250929.pdf
78;2025-09-29;2025;schvaluje;Pozemky, majetek a bydlení;;Bez částky;Oplocení části obecních pozemků p. č. 404/1 a 7614/1 o rozměru 2,5x8 m za účelem vybudování sběrného místa na odpad pro obyvatele bytového domu v ulici Ant. Smutného 644/95.;RO č. 78 - zápis 20250929.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3757/RO%20%C4%8D.%2078%20-%20z%C3%A1pis%2020250929.pdf
78;2025-09-29;2025;schvaluje;Pozemky, majetek a bydlení;;Bez částky;Nabídku realitní společnost 1. česká realitní s.r.o., Praha na koupi pozemků p. č. 361/7 (ulice Ant Smutného) o výměře 9 m2 a p. č. 391/8 (lokalita Žleby) o výměře 22 m2. RO pověřuje místostarostu zajištěním odhadu ceny pozemku a dalším jednáním s realitní kanceláří.;RO č. 78 - zápis 20250929.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/3757/RO%20%C4%8D.%2078%20-%20z%C3%A1pis%2020250929.pdf
